% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=538897, Sun Feb  8 04:27:21 2026
1 64 0.4925211336435489 1.0000499512974745 1.0 1.0 1.0000000499500512 1.0000000999001049 1.000000149850161 1.0000001998002197 1.000000249750281 1.0000002997003445 1.0000003496504108 1.0000003996004794 1.0000004495505506 1.0000004995006242 1.0000005494507005 1.000000599400779 1.0000006493508602 1.0000006993009438 1.0000007492510299 1.0000007992011186 1.0000008491512096 1.0000008991013034 1.0000009490513995 1.000000999001498 1.0000010489515991 1.0000010989017027 1.0000011488518088 1.0000011988019173 1.0000012487520284 1.000001298702142 1.000001348652258 1.0000013986023766 1.0000014485524977 1.0000014985026213 1.0000015484527474 1.0000015984028758 1.000001648353007 1.0000016983031403 1.0000017482532764 1.000001798203415 1.000001848153556 1.0000018981036995 1.0000019480538456 1.000001998003994 1.000002047954145 1.0000020979042985 1.0000021478544545 1.000002197804613 1.000002247754774 1.0000022977049374 1.0000023476551034 1.0000023976052719 1.0000024475554428 1.0000024975056163 1.000002547455792 1.0000025974059708 1.0000026473561516 1.000002697306335 1.000002747256521 1.0000027972067094 1.0000028471569002 1.0000028971070938 1.0000029470572895 1.000002997007488 1.0000030469576888 1.0000030969078924 1.0000031468580983 1.0000031968083067 1.0000032467585174 1.000003296708731 1.0000033466589469 1.000003396609165 1.000003446559386 1.0000034965096092 1.0000035464598351 1.0000035964100635 1.0000036463602944 1.0000036963105277 1.0000037462607634 1.0000037962110018 1.0000038461612426 1.0000038961114859 1.0000039460617318 1.0000039960119802 1.0000040459622308 1.000004095912484 1.00000414586274 1.0000041958129982 1.000004245763259 1.0000042957135222 1.000004345663788 1.0000043956140563 1.000004445564327 1.0000044955146004 1.000004545464876 1.0000045954151542 1.000004645365435 1.0000046953157182 1.000004745266004 1.0000047952162923 1.000004845166583 1.000004895116876 1.000004945067172 1.00000499501747 1.0000050449677707 1.0000050949180739 1.0000051448683798 1.0000051948186879 1.0000052447689984 1.0000052947193117 1.0000053446696273 1.0000053946199454 1.0000054445702662 1.0000054945205894 1.000005544470915 1.0000055944212431 1.000005644371574 1.000005694321907 1.0000057442722425 1.0000057942225806 1.0000058441729214 1.0000058941232643 1.00000594407361 1.000005994023958 1.0000060439743088 1.0000060939246618 1.0000061438750174 1.0000061938253755 1.000006243775736 1.0000062937260992 1.0000063436764648 1.0000063936268326 1.0000064435772034 1.0000064935275763 1.000006543477952 1.00000659342833 1.0000066433787105 1.0000066933290934 1.000006743279479 1.000006793229867 1.0000068431802576 1.0000068931306507 1.000006943081046 1.0000069930314441 1.0000070429818446 1.0000070929322475 1.0000071428826531 1.0000071928330612 1.0000072427834716 1.0000072927338846 1.0000073426843001 1.000007392634718 1.0000074425851384 1.0000074925355613 1.0000075424859869 1.000007592436415 1.0000076423868454 1.000007692337278 1.0000077422877136 1.0000077922381516 1.0000078421885918 1.000007892139035 1.0000079420894803 1.000007992039928 1.0000080419903785 1.0000080919408314 1.000008141891287 1.0000081918417447 1.0000082417922052 1.000008291742668 1.0000083416931334 1.0000083916436011 1.0000084415940715 1.0000084915445444 1.00000854149502 1.0000085914454977 1.0000086413959781 1.0000086913464608 1.000008741296946 1.000008791247434 1.0000088411979244 1.0000088911484173 1.0000089410989124 1.0000089910494103 1.0000090409999105 1.0000090909504133 1.0000091409009186 1.0000091908514264 1.0000092408019368 1.0000092907524494 1.0000093407029647 1.0000093906534824 1.0000094406040028 1.0000094905545256 1.0000095405050509 1.0000095904555786 1.0000096404061087 1.0000096903566416 1.0000097403071768 1.0000097902577145 1.0000098402082547 1.0000098901587975 1.0000099401093427 1.0000099900598902 1.0000100400104406 1.0000100899609932 1.0000101399115484 1.000010189862106 1.0000102398126662 1.000010289763229 1.000010339713794 1.0000103896643617 1.0000104396149319 1.0000104895655046 1.0000105395160797 1.0000105894666573 1.0000106394172377 1.0000106893678202 1.0000107393184052 1.000010789268993 1.0000108392195832 1.0000108891701758 1.0000109391207708 1.0000109890713684 1.0000110390219685 1.000011088972571 1.0000111389231763 1.0000111888737837 1.000011238824394 1.0000112887750066 1.0000113387256215 1.0000113886762392 1.0000114386268593 1.0000114885774818 1.0000115385281068 1.0000115884787342 1.0000116384293642 1.000011688379997 1.000011738330632 1.0000117882812694 1.0000118382319094 1.000011888182552 1.000011938133197 1.0000119880838445 1.0000120380344946 1.000012087985147 1.000012137935802 1.0000121878864594 1.0000122378371195 1.000012287787782 1.0000123377384469 1.0000123876891143 1.0000124376397843 1.0000124875904568 1.0000125375411317 1.0000125874918093 1.0000126374424891 1.0000126873931716 1.0000127373438565 1.000012787294544 1.000012837245234 1.0000128871959262 1.0000129371466213 1.0000129870973187 1.0000130370480185 1.000013086998721 1.0000131369494258 1.0000131869001332 1.0000132368508432 1.0000132868015554 1.0000133367522703 1.0000133867029877 1.0000134366537077 1.00001348660443 1.0000135365551548 1.0000135865058821 1.000013636456612 1.0000136864073443 1.0000137363580792 1.0000137863088165 1.0000138362595563 1.0000138862102987 1.0000139361610434 1.0000139861117907 1.0000140360625407 1.000014086013293 1.0000141359640478 1.0000141859148048 1.0000142358655648 1.000014285816327 1.0000143357670919 1.0000143857178592 1.000014435668629 1.000014485619401 1.0000145355701757 1.000014585520953 1.0000146354717327 1.0000146854225151 1.0000147353732998 1.000014785324087 1.0000148352748768 1.000014885225669 1.0000149351764638 1.0000149851272608 1.0000150350780606 1.0000150850288627 1.0000151349796675 1.0000151849304748 1.0000152348812845 1.0000152848320965 1.0000153347829113 1.0000153847337283 1.000015434684548 1.0000154846353704 1.000015534586195 1.000015584537022 1.0000156344878517 1.0000156844386838 1.0000157343895184 1.0000157843403557 1.0000158342911951 1.0000158842420372 1.000015934192882 1.000015984143729 1.0000160340945787 1.0000160840454309 1.0000161339962854 1.0000161839471424 1.000016233898002 1.0000162838488642 1.0000163337997288 1.0000163837505958 1.0000164337014654 1.0000164836523375 1.0000165336032119 1.000016583554089 1.0000166335049685 1.0000166834558506 1.0000167334067351 1.0000167833576221 1.0000168333085118 1.0000168832594036 1.0000169332102982 1.0000169831611951 1.0000170331120948 1.0000170830629966 1.0000171330139012 1.0000171829648081 1.0000172329157178 1.0000172828666298 1.0000173328175443 1.000017382768461 1.0000174327193807 1.0000174826703025 1.000017532621227 1.000017582572154 1.0000176325230834 1.0000176824740155 1.00001773242495 1.0000177823758867 1.0000178323268263 1.000017882277768 1.0000179322287126 1.0000179821796595 1.000018032130609 1.0000180820815607 1.0000181320325152 1.0000181819834721 1.0000182319344315 1.0000182818853933 1.0000183318363578 1.0000183817873247 1.0000184317382939 1.0000184816892659 1.0000185316402401 1.000018581591217 1.0000186315421964 1.0000186814931782 1.0000187314441626 1.0000187813951493 1.0000188313461387 1.0000188812971305 1.000018931248125 1.0000189811991218 1.0000190311501211 1.000019081101123 1.0000191310521271 1.0000191810031338 1.0000192309541431 1.000019280905155 1.0000193308561691 1.000019380807186 1.0000194307582053 1.000019480709227 1.0000195306602513 1.0000195806112782 1.0000196305623072 1.0000196805133392 1.0000197304643734 1.00001978041541 1.0000198303664494 1.000019880317491 1.000019930268535 1.000019980219582 1.000020030170631 1.0000200801216828 1.0000201300727372 1.0000201800237938 1.000020229974853 1.0000202799259146 1.0000203298769788 1.0000203798280454 1.0000204297791147 1.0000204797301864 1.0000205296812605 1.0000205796323371 1.0000206295834164 1.000020679534498 1.000020729485582 1.0000207794366687 1.0000208293877577 1.0000208793388494 1.0000209292899436 1.0000209792410402 1.0000210291921392 1.000021079143241 1.000021129094345 1.0000211790454516 1.0000212289965607 1.0000212789476723 1.0000213288987865 1.000021378849903 1.000021428801022 1.0000214787521435 1.0000215287032677 1.0000215786543942 1.0000216286055232 1.000021678556655 1.0000217285077888 1.0000217784589254 1.0000218284100646 1.000021878361206 1.00002192831235 1.0000219782634965 1.0000220282146455 1.0000220781657971 1.000022128116951 1.0000221780681076 1.0000222280192665 1.000022277970428 1.000022327921592 1.0000223778727586 1.0000224278239274 1.000022477775099 1.0000225277262729 1.0000225776774494 1.0000226276286284 1.0000226775798098 1.0000227275309936 1.0000227774821802 1.0000228274333691 1.0000228773845605 1.0000229273357544 1.0000229772869509 1.0000230272381498 1.000023077189351 1.000023127140555 1.0000231770917616 1.0000232270429703 1.0000232769941817 1.0000233269453955 1.000023376896612 1.000023426847831 1.0000234767990523 1.0000235267502762 1.0000235767015024 1.0000236266527314 1.0000236766039627 1.0000237265551966 1.0000237765064328 1.0000238264576717 1.000023876408913 1.000023926360157 1.0000239763114032 1.000024026262652 1.0000240762139034 1.000024126165157 1.0000241761164135 1.0000242260676722 1.0000242760189335 1.0000243259701973 1.0000243759214635 1.0000244258727322 1.0000244758240036 1.0000245257752773 1.0000245757265536 1.0000246256778325 1.0000246756291138 1.0000247255803973 1.0000247755316838 1.0000248254829724 1.0000248754342635 1.0000249253855573 1.0000249753368535 1.0000250252881522 1.0000250752394535 1.0000251251907573 1.0000251751420635 1.000025225093372 1.0000252750446832 1.000025324995997 1.0000253749473131 1.0000254248986318 1.000025474849953 1.0000255248012768 1.0000255747526028 1.0000256247039314 1.0000256746552627 1.0000257246065962 1.0000257745579324 1.000025824509271 1.0000258744606123 1.0000259244119558 1.000025974363302 1.0000260243146506 1.0000260742660017 1.0000261242173554 1.0000261741687113 1.00002622412007 1.0000262740714312 1.0000263240227947 1.0000263739741608 1.0000264239255294 1.0000264738769005 1.000026523828274 1.00002657377965 1.0000266237310287 1.0000266736824097 1.0000267236337932 1.0000267735851793 1.0000268235365677 1.0000268734879587 1.0000269234393524 1.0000269733907483 1.0000270233421469 1.000027073293548 1.0000271232449514 1.0000271731963575 1.000027223147766 1.0000272730991768 1.0000273230505905 1.0000273730020064 1.000027422953425 1.0000274729048457 1.0000275228562694 1.0000275728076953 1.0000276227591238 1.0000276727105548 1.0000277226619882 1.0000277726134241 1.0000278225648624 1.0000278725163034 1.0000279224677469 1.000027972419193 1.0000280223706413 1.0000280723220922 1.0000281222735456 1.0000281722250015 1.00002822217646 1.0000282721279208 1.0000283220793842 1.00002837203085 1.0000284219823186 1.0000284719337893 1.0000285218852627 1.0000285718367385 1.0000286217882168 1.0000286717396978 1.0000287216911812 1.000028771642667 1.0000288215941553 1.0000288715456462 1.0000289214971394 1.0000289714486352 1.0000290214001337 1.0000290713516344 1.0000291213031378 1.0000291712546436 1.000029221206152 1.0000292711576626 1.000029321109176 1.0000293710606918 1.00002942101221 1.0000294709637307 1.000029520915254 1.00002957086678 1.0000296208183082 1.0000296707698388 1.0000297207213722 1.000029770672908 1.0000298206244462 1.000029870575987 1.00002992052753 1.0000299704790758 1.000030020430624 1.0000300703821747 1.000030120333728 1.0000301702852836 1.0000302202368418 1.0000302701884027 1.0000303201399658 1.0000303700915314 1.0000304200430998 1.0000304699946705 1.0000305199462436 1.0000305698978194 1.0000306198493973 1.000030669800978 1.0000307197525613 1.0000307697041468 1.000030819655735 1.0000308696073257 1.0000309195589188 1.0000309695105143 1.0000310194621125 1.0000310694137131 1.0000311193653164 1.000031169316922 1.0000312192685301 1.0000312692201405 1.0000313191717536 1.0000313691233693 1.0000314190749875 1.0000314690266079 1.0000315189782312 1.0000315689298567 1.0000316188814846 1.0000316688331152 1.0000317187847483 1.0000317687363838 1.000031818688022 1.0000318686396625 1.0000319185913054 1.000031968542951 1.000032018494599 1.0000320684462496 1.0000321183979026 1.000032168349558 1.000032218301216 1.0000322682528766 1.0000323182045396 1.000032368156205 1.000032418107873 1.0000324680595436 1.0000325180112164 1.000032567962892 1.00003261791457 1.0000326678662503 1.0000327178179333 1.0000327677696188 1.000032817721307 1.0000328676729973 1.0000329176246903 1.0000329675763857 1.0000330175280836 1.000033067479784 1.000033117431487 1.0000331673831924 1.0000332173349002 1.0000332672866106 1.0000333172383236 1.000033367190039 1.0000334171417569 1.0000334670934772 1.0000335170452002 1.0000335669969256 1.0000336169486534 1.0000336669003838 1.0000337168521165 1.000033766803852 1.0000338167555898 1.00003386670733 1.000033916659073 1.0000339666108184 1.000034016562566 1.0000340665143166 1.0000341164660693 1.0000341664178245 1.0000342163695823 1.0000342663213426 1.0000343162731056 1.0000343662248707 1.0000344161766386 1.0000344661284088 1.0000345160801816 1.000034566031957 1.0000346159837348 1.000034665935515 1.0000347158872978 1.0000347658390831 1.0000348157908707 1.000034865742661 1.0000349156944537 1.000034965646249 1.0000350155980469 1.000035065549847 1.0000351155016498 1.000035165453455 1.0000352154052625 1.0000352653570728 1.0000353153088855 1.0000353652607008 1.0000354152125184 1.0000354651643386 1.0000355151161613 1.0000355650679864 1.0000356150198142 1.0000356649716444 1.0000357149234769 1.0000357648753122 1.0000358148271498 1.00003586477899 1.0000359147308326 1.0000359646826777 1.0000360146345253 1.0000360645863755 1.0000361145382282 1.0000361644900833 1.000036214441941 1.000036264393801 1.0000363143456636 1.0000363642975287 1.0000364142493963 1.0000364642012662 1.0000365141531389 1.000036564105014 1.0000366140568917 1.0000366640087717 1.0000367139606543 1.0000367639125394 1.0000368138644269 1.000036863816317 1.0000369137682095 1.0000369637201045 1.000037013672002 1.0000370636239022 1.0000371135758046 1.0000371635277097 1.0000372134796172 1.000037263431527 1.0000373133834397 1.0000373633353548 1.0000374132872722 1.0000374632391922 1.0000375131911146 1.0000375631430396 1.000037613094967 1.000037663046897 1.0000377129988296 1.0000377629507644 1.0000378129027019 1.0000378628546418 1.0000379128065844 1.0000379627585294 1.0000380127104767 1.0000380626624266 1.0000381126143791 1.000038162566334 1.0000382125182914 1.0000382624702515 1.0000383124222139 1.0000383623741786 1.000038412326146 1.000038462278116 1.0000385122300883 1.0000385621820633 1.0000386121340408 1.0000386620860204 1.000038712038003 1.0000387619899878 1.000038811941975 1.000038861893965 1.0000389118459574 1.0000389617979522 1.0000390117499496 1.0000390617019494 1.0000391116539515 1.0000391616059565 1.000039211557964 1.0000392615099736 1.0000393114619859 1.0000393614140006 1.000039411366018 1.000039461318038 1.0000395112700602 1.000039561222085 1.0000396111741123 1.000039661126142 1.0000397110781742 1.000039761030209 1.0000398109822464 1.0000398609342862 1.0000399108863283 1.0000399608383732 1.0000400107904204 1.00004006074247 1.0000401106945223 1.000040160646577 1.0000402105986341 1.000040260550694 1.0000403105027562 1.000040360454821 1.000040410406888 1.0000404603589579 1.00004051031103 1.0000405602631046 1.0000406102151818 1.0000406601672616 1.0000407101193438 1.0000407600714285 1.0000408100235154 1.0000408599756052 1.0000409099276972 1.000040959879792 1.000041009831889 1.0000410597839888 1.0000411097360908 1.0000411596881955 1.0000412096403026 1.0000412595924124 1.0000413095445244 1.000041359496639 1.0000414094487562 1.0000414594008757 1.000041509352998 1.0000415593051224 1.0000416092572495 1.000041659209379 1.0000417091615112 1.0000417591136457 1.0000418090657828 1.0000418590179223 1.0000419089700645 1.000041958922209 1.000042008874356 1.0000420588265055 1.0000421087786575 1.0000421587308121 1.0000422086829692 1.0000422586351287 1.0000423085872907 1.0000423585394551 1.0000424084916222 1.0000424584437917 1.0000425083959636 1.0000425583481383 1.0000426083003153 1.0000426582524948 1.0000427082046766 1.0000427581568612 1.0000428081090482 1.0000428580612375 1.0000429080134297 1.000042957965624 1.000043007917821 1.0000430578700203 1.0000431078222223 1.0000431577744269 1.0000432077266337 1.0000432576788432 1.000043307631055 1.0000433575832695 1.0000434075354863 1.0000434574877057 1.0000435074399276 1.000043557392152 1.000043607344379 1.0000436572966085 1.0000437072488402 1.0000437572010745 1.0000438071533115 1.0000438571055508 1.0000439070577927 1.000043957010037 1.000044006962284 1.0000440569145332 1.0000441068667851 1.0000441568190395 1.0000442067712962 1.0000442567235557 1.0000443066758173 1.0000443566280817 1.0000444065803487 1.0000444565326179 1.0000445064848897 1.000044556437164 1.0000446063894408 1.00004465634172 1.0000447062940019 1.0000447562462862 1.000044806198573 1.0000448561508621 1.000044906103154 1.000044956055448 1.000045006007745 1.0000450559600442 1.000045105912346 1.0000451558646501 1.0000452058169569 1.000045255769266 1.000045305721578 1.0000453556738922 1.000045405626209 1.000045455578528 1.0000455055308497 1.000045555483174 1.0000456054355007 1.0000456553878299 1.0000457053401615 1.0000457552924957 1.0000458052448324 1.0000458551971716 1.0000459051495132 1.0000459551018575 1.000046005054204 1.000046055006553 1.000046104958905 1.000046154911259 1.0000462048636156 1.0000462548159748 1.0000463047683363 1.0000463547207006 1.0000464046730673 1.0000464546254362 1.000046504577808 1.000046554530182 1.0000466044825584 1.0000466544349376 1.0000467043873194 1.0000467543397034 1.0000468042920898 1.000046854244479 1.0000469041968705 1.0000469541492647 1.0000470041016611 1.0000470540540602 1.0000471040064618 1.0000471539588658 1.0000472039112724 1.0000472538636813 1.0000473038160929 1.000047353768507 1.0000474037209235 1.0000474536733426 1.0000475036257641 1.000047553578188 1.0000476035306145 1.0000476534830434 1.0000477034354749 1.000047753387909 1.0000478033403455 1.0000478532927843 1.0000479032452259 1.0000479531976698 1.0000480031501164 1.0000480531025653 1.0000481030550168 1.0000481530074707 1.0000482029599271 1.000048252912386 1.0000483028648475 1.0000483528173114 1.0000484027697778 1.0000484527222466 1.0000485026747181 1.000048552627192 1.0000486025796684 1.0000486525321475 1.0000487024846287 1.0000487524371127 1.000048802389599 1.000048852342088 1.0000489022945793 1.0000489522470732 1.0000490021995696 1.0000490521520684 1.0000491021045699 1.0000491520570736 1.00004920200958 1.000049251962089 1.0000493019146002 1.000049351867114 1.0000494018196302 1.0000494517721492 1.0000495017246704 1.0000495516771943 1.0000496016297207 1.0000496515822495 1.0000497015347807 1.0000497514873143 1.0000498014398507 1.0000498513923894 1.0000499013449309 1.0000499512974745
